symbol,date,open,high,low,close,volume,adjusted,ticker,djia
aal,2020-04-02,10.61,11.03,10,10.06,65534600,10.06,aal,0
aal,2020-04-03,10.34,10.49,9.09,9.39,86015600,9.39,aal,0
aal,2020-04-06,9.72,9.94,9.11,9.5,94272300,9.5,aal,0
aal,2020-04-07,11.07,12.2,10.05,10.22,138061000,10.22,aal,0
aal,2020-04-08,10.91,11.4,10.5,11.33,82718700,11.33,aal,0
aal,2020-04-09,12.64,13.4,11.82,12.51,117592800,12.51,aal,0
aal,2020-04-13,12.9,12.95,11.25,11.56,73023400,11.56,aal,0
AAPL,2020-01-02,296.23999,300.600006,295.190002,300.350006,33870100,299.638885,AAPL,1
AAPL,2020-01-03,297.149994,300.579987,296.5,297.429993,36580700,296.725769,AAPL,1
AAPL,2020-01-06,293.790009,299.959991,292.75,299.799988,29596800,299.090149,AAPL,1
AAPL,2020-01-07,299.839996,300.899994,297.480011,298.390015,27218000,297.683533,AAPL,1
AAPL,2020-01-08,297.160004,304.440002,297.160004,303.190002,33019800,302.472137,AAPL,1
AAPL,2020-01-09,307.23999,310.429993,306.200012,309.630005,42527100,308.896912,AAPL,1
AAPL,2020-01-10,310.600006,312.670013,308.25,310.329987,35161200,309.595215,AAPL,1
AAPL,2020-01-13,311.640015,317.070007,311.149994,316.959991,30383000,316.209534,AAPL,1
