date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-23,IL,1273,8583,NA,NA,NA,NA,NA,NA,NA,NA,0d6671c3e7d63029f51e664df09115c8458b7875,12,NA,9856,9856,9856,17,3,0,1312,224,1536
2020-03-23,IN,259,1701,NA,NA,1,NA,NA,NA,NA,NA,b98a92f68b8f40cdb0f7aac19be6caeff46c5480,7,1,1960,1960,1960,18,1,0,408,58,466
2020-03-23,KS,82,417,NA,NA,NA,NA,NA,NA,NA,NA,3e1f376103afb2bf2e72cbfb075ca706098eecda,2,NA,499,499,499,20,0,0,0,18,18
2020-03-23,KY,104,1762,NA,NA,NA,NA,NA,NA,NA,NA,1da5d1dc8e4c52e1ff55eb3170d02ea0200a4cb0,3,NA,1866,1866,1866,21,0,0,290,5,295
2020-03-23,LA,1172,4776,NA,NA,NA,NA,NA,NA,NA,NA,fd499be556bb029c4bc349ac19373d9ba7b95fcd,34,NA,5948,5948,5948,22,14,0,2115,335,2450
2020-03-23,MA,777,8145,NA,NA,79,NA,NA,NA,NA,NA,40b8c6ab57a8cd588c84704eea95f5d596cb66f6,9,79,8922,8922,8922,25,4,8,2686,131,2817
2020-03-23,MD,288,94,NA,NA,NA,NA,NA,NA,NA,NA,6e4ed4b8716381c2a1daaa4d89c4647815bc188e,3,NA,382,382,382,24,0,0,0,44,44
2020-03-23,ME,107,2791,NA,NA,NA,NA,NA,NA,NA,NA,88636589511012ea8869a31269dbb2c701023479,NA,NA,2898,2898,2898,23,0,0,527,18,545
2020-03-23,MI,5789,4697,NA,NA,NA,NA,NA,NA,NA,NA,84a4b69577379e2159ba9c4e79e2bf4bae5122ff,15,NA,10486,10486,10486,26,7,0,985,691,1676
2020-03-23,MN,235,4511,NA,NA,17,NA,NA,NA,NA,NA,d688eeb57c635ed77ed2196359d616a3dae38e3e,1,17,4746,4746,4746,27,0,5,0,66,66
2020-03-23,MO,183,369,NA,NA,NA,NA,NA,NA,NA,NA,d451a8053ea326216b31c935b674d0457532b596,3,NA,552,552,552,29,0,0,0,93,93
2020-03-23,MP,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,55022701b87eeeffb616fb7eae76d2e2fe55bb3b,0,NA,0,0,0,69,0,0,0,0,0
2020-03-23,MS,249,1143,NA,NA,33,NA,NA,NA,NA,NA,2ed97cbc9d4455685f466d3ba3c9e7edbd3413ef,1,33,1392,1392,1392,28,0,0,29,42,71
2020-03-23,MT,34,1146,NA,NA,NA,NA,NA,NA,NA,NA,e824730ff62964c60931b7f59c00c1e8ee7ea035,NA,NA,1180,1180,1180,30,0,0,0,3,3
2020-03-23,NC,297,8141,NA,NA,NA,NA,NA,NA,NA,NA,f498171c52256d450302d4d6e478d260e7d5b51d,0,NA,8438,8438,8438,37,0,0,1958,42,2000
2020-03-23,ND,30,1353,NA,NA,4,NA,NA,NA,NA,NA,b45813a4a0e083874a405d5ffb64d2944abf2d5f,0,4,1383,1383,1383,38,0,1,93,2,95
2020-03-23,NE,50,356,NA,NA,NA,NA,NA,NA,NA,NA,93f27986c82b8f07b7360321ad9d715951ff14e0,0,NA,406,406,406,31,0,0,0,2,2
2020-03-23,NH,78,1374,889,NA,NA,NA,NA,NA,NA,NA,ea9ab3f6c3061a5ed37885a1478f700d7c44c9b6,NA,NA,2341,1452,1452,33,0,0,186,13,199
2020-03-23,NJ,2844,359,94,NA,NA,NA,NA,NA,NA,NA,31b24615de8d15c0b6de14c1d8d6d4f06708f56f,27,NA,3297,3203,3203,34,7,0,32,930,962
2020-03-23,NM,65,5321,NA,NA,NA,NA,NA,NA,NA,NA,fd468d865dcbf3b9efc33a3819fbe8ad824cbec7,NA,NA,5386,5386,5386,35,0,0,599,8,607
2020-03-23,NV,245,3490,NA,NA,NA,NA,NA,NA,NA,NA,fb2100c3617a15181d8fdb28298b8be70790c0e0,4,NA,3735,3735,3735,32,2,0,1042,55,1097
2020-03-23,NY,20875,57414,NA,NA,2635,NA,NA,NA,NA,NA,40440cdc2bc6ecd1d88040f01ebbdcb130a33257,114,2635,78289,78289,78289,36,0,661,11181,5707,16888
2020-03-23,OH,442,140,NA,NA,104,NA,NA,NA,NA,NA,8966d12c492b67747a0413f8a0fb4ee97bc8b1d6,6,104,582,582,582,39,3,21,0,91,91
2020-03-23,OK,81,694,102,NA,15,NA,NA,NA,NA,NA,06988832908c4bd0101aa70897aaa31f44bf1f07,2,15,877,775,775,40,0,4,25,14,39
2020-03-23,OR,191,3649,NA,NA,56,NA,NA,NA,NA,NA,d32dc80aee60746bbda8cd2ded2558efd103b76d,5,56,3840,3840,3840,41,1,13,785,30,815
2020-03-23,PA,644,6595,NA,NA,NA,NA,NA,NA,NA,NA,f34848bd60ba259abd8ba905bbf1a2edc2e450da,6,NA,7239,7239,7239,42,4,0,1631,165,1796
2020-03-23,PR,31,189,35,NA,NA,NA,NA,NA,NA,NA,f11fb4d67e27feb9ecd7b591d6c96fd2073b15eb,2,NA,255,220,220,72,2,0,6,8,14
2020-03-23,RI,106,1143,216,NA,NA,NA,NA,NA,NA,NA,e756bdb973c135644d91e1f1cd4a9f53467e0375,NA,NA,1465,1249,1249,44,0,0,211,23,234
2020-03-23,SC,298,1466,NA,NA,NA,NA,NA,NA,NA,NA,6065c53119b350f0a5abc09e33240e8344459d65,5,NA,1764,1764,1764,45,2,0,0,103,103
2020-03-23,SD,28,762,265,NA,NA,NA,NA,NA,NA,NA,042646860048b05f38e0717c8322ccb5dcf0a33e,1,NA,1055,790,790,46,0,0,22,7,29
2020-03-23,TN,615,3272,NA,NA,NA,NA,NA,NA,NA,NA,2c5ac2c1a6353ca8ed3b942a6580e298e333a7ff,2,NA,3887,3887,3887,47,2,0,0,110,110
2020-03-23,TX,352,9703,NA,NA,NA,NA,NA,NA,NA,NA,b8898c676a614ee7ce5cba28465922cb7b1b025e,8,NA,10055,10055,10055,48,3,0,1281,18,1299
2020-03-23,UT,257,4790,NA,NA,NA,NA,NA,NA,NA,NA,1c0d56f6022578f0b588db0251a1c880d278c1c8,1,NA,5047,5047,5047,49,0,0,1282,76,1358
2020-03-23,VA,254,3443,NA,NA,38,NA,NA,NA,NA,NA,f04ccf03a897d757c0d98d7b10c12edb59dbbc33,6,38,3697,3697,3697,51,3,6,325,35,360
2020-03-23,VI,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6b742c14c76705483cc3fe5bb6aeb86828d935de,NA,NA,17,17,17,78,0,0,0,11,11
2020-03-23,VT,75,1106,NA,NA,NA,NA,NA,NA,NA,NA,72af0f2c9c2f632f233a942199d61c606b68fd90,5,NA,1181,1181,1181,50,3,0,0,23,23
2020-03-23,WA,2450,28879,NA,NA,NA,NA,NA,NA,NA,NA,a74c09c33cacc5f2925b05c4cb81ca8c91756277,133,NA,31329,31329,31329,53,11,0,3551,208,3759
2020-03-23,WI,416,7050,NA,NA,NA,NA,NA,NA,NA,NA,4d367dd2bdc949d101983f7dca73a29062b3f1f7,5,NA,7466,7466,7466,55,1,0,820,31,851
2020-03-23,WV,16,444,4,NA,1,NA,NA,NA,NA,NA,93a7366dbdbbe8314dac0702465b28a583e20467,0,1,464,460,460,54,0,0,59,4,63
2020-03-23,WY,26,592,NA,NA,NA,NA,NA,NA,NA,NA,61e5cc96d0195daeb49d495e5abec3130fbb841f,NA,NA,618,618,618,56,0,0,154,2,156
2020-03-22,AK,22,946,NA,NA,0,NA,NA,NA,NA,NA,504bd8c46a81250111c4f843793c7109a771b3c1,NA,0,968,968,968,02,0,0,188,8,196
2020-03-22,AL,138,1464,NA,NA,NA,NA,NA,NA,NA,NA,336c2b990aa3df11f73436c012fb53a71c5b36fd,0,NA,1602,1602,1602,01,0,0,1436,14,1450
2020-03-22,AR,165,711,119,13,NA,NA,NA,NA,NA,NA,7a7789c5ffc39500e1fb19708f57b9c5729c8530,0,NA,995,876,876,05,0,0,144,47,191
2020-03-22,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7922fdb5c81d4a4b4549e23485608a699255d3c9,0,NA,0,0,0,60,0,0,0,0,0
2020-03-22,AZ,152,282,87,NA,NA,NA,NA,NA,NA,NA,4cbd0a587cb58735684352d0a8dea494c4e5510a,2,NA,521,434,434,04,1,0,42,48,90
2020-03-22,CA,1536,11304,NA,NA,NA,NA,NA,NA,NA,NA,894c0795f019e9dad5fb2ea4b76464bd93ca011e,27,NA,12840,12840,12840,06,3,0,55,257,312
2020-03-22,CO,475,4075,NA,NA,49,NA,NA,NA,NA,NA,fab49da0cdb600a59150ddac2560c877980a2738,5,49,4550,4550,4550,08,1,5,758,112,870
2020-03-22,CT,223,2877,NA,43,NA,NA,NA,NA,NA,NA,9bc80cd28db75381e9b8018f53c24796f3b6a842,5,NA,3100,3100,3100,09,1,0,771,29,800
2020-03-22,DC,98,957,NA,NA,NA,NA,NA,NA,NA,NA,6cd7f2b5c81f8b714e6564b8bcd9309604c9d92e,1,NA,1055,1055,1055,11,0,0,451,21,472
2020-03-22,DE,56,36,NA,NA,NA,NA,NA,NA,NA,NA,853edea9e9aa87a30f9e8d40e2f4a73735f35606,0,NA,92,92,92,10,0,0,0,11,11
2020-03-22,FL,830,7990,963,NA,185,NA,NA,NA,NA,NA,4e90c613758e8eb9c13d69d3d68c462bba4cb68f,13,185,9783,8820,8820,12,1,27,1411,172,1583
2020-03-22,GA,600,3420,NA,NA,NA,NA,NA,NA,NA,NA,69702dd23d01e4995145ae809b89338c1dd848e2,23,NA,4020,4020,4020,13,9,0,863,93,956
2020-03-22,GU,27,126,NA,NA,NA,NA,NA,NA,NA,NA,760562a7cce7809e06d7d66233f2168e78f3ae9f,1,NA,153,153,153,66,1,0,18,12,30
2020-03-22,HI,48,263,NA,NA,NA,NA,NA,NA,NA,NA,6daf3b6060a3ba24489bc466e6e5c190b15955c4,NA,NA,311,311,311,15,0,0,139,11,150
2020-03-22,IA,90,1215,NA,NA,NA,NA,NA,NA,NA,NA,0d5c8c0464af1d50dab5ca09cb810e469781a539,NA,NA,1305,1305,1305,19,0,0,166,22,188
2020-03-22,ID,42,1175,NA,NA,NA,NA,NA,NA,NA,NA,f79d41155ce5dde0d4087aceff09c30b8b2f5ad9,0,NA,1217,1217,1217,16,0,0,295,11,306
2020-03-22,IL,1049,7271,NA,NA,NA,NA,NA,NA,NA,NA,54f72764f10b61ac90bf334158a12c9193e78805,9,NA,8320,8320,8320,17,3,0,1783,296,2079
2020-03-22,IN,201,1293,NA,NA,1,NA,NA,NA,NA,NA,753c16b219930207a817b10f2ad60504a7a5762d,6,1,1494,1494,1494,18,2,0,586,75,661
2020-03-22,KS,64,417,NA,NA,NA,NA,NA,NA,NA,NA,699f1a58fbe837f26dfaa7bf2bb51d82ce9c6928,2,NA,481,481,481,20,0,0,0,9,9
2020-03-22,KY,99,1472,NA,NA,NA,NA,NA,NA,NA,NA,a9002192cd7888064a4a40cd704e6b6f19933dc9,3,NA,1571,1571,1571,21,1,0,758,45,803
2020-03-22,LA,837,2661,NA,NA,NA,NA,NA,NA,NA,NA,c89220ae4e2b0931fb785ec35f44887bf5a5355b,20,NA,3498,3498,3498,22,4,0,481,252,733
2020-03-22,MA,646,5459,NA,NA,71,NA,NA,NA,NA,NA,80dbca40ed272bb21a8cb8dc36290f39876b1ad2,5,71,6105,6105,6105,25,4,10,707,121,828
2020-03-22,MD,244,94,NA,NA,NA,NA,NA,NA,NA,NA,d9cf183ca3af60eaff0e839e6542a4ae56000e2d,3,NA,338,338,338,24,1,0,0,54,54
2020-03-22,ME,89,2264,NA,NA,NA,NA,NA,NA,NA,NA,75a9c5c5d650bb96972accb662c7a1498fc48e10,NA,NA,2353,2353,2353,23,0,0,0,16,16
2020-03-22,MI,5098,3712,NA,NA,NA,NA,NA,NA,NA,NA,c9cf971e323b571b235d5f65cab54d551f16a902,8,NA,8810,8810,8810,26,3,0,16,555,571
2020-03-22,MN,169,4511,NA,NA,12,NA,NA,NA,NA,NA,eca43d6a5a1e21aef9b115cbf6c37684dfe5daff,1,12,4680,4680,4680,27,0,12,559,31,590
2020-03-22,MO,90,369,NA,NA,NA,NA,NA,NA,NA,NA,4ccad6d58d6ff133d8f62d55cdee11096e9c76c3,3,NA,459,459,459,29,0,0,0,17,17
2020-03-22,MP,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,47a1f8351b146d34fc8eca53b5de76e4487e7dcc,0,NA,0,0,0,69,0,0,0,0,0
2020-03-22,MS,207,1114,NA,NA,33,NA,NA,NA,NA,NA,894b62e8c387654b1a0363daf8a6664d1ec4f1a3,1,33,1321,1321,1321,28,0,33,419,67,486
2020-03-22,MT,31,1146,NA,NA,NA,NA,NA,NA,NA,NA,b2c90f7ae286607e49a984824d71835787a69bf8,NA,NA,1177,1177,1177,30,0,0,0,11,11
2020-03-22,NC,255,6183,NA,NA,NA,NA,NA,NA,NA,NA,f7ae5da72d04953c92dbeded88d4532bcc0e7cf5,0,NA,6438,6438,6438,37,0,0,1091,71,1162
2020-03-22,ND,28,1260,NA,NA,3,NA,NA,NA,NA,NA,7549a624b49809d6eac8a3c40e3b6617c40ff00a,0,3,1288,1288,1288,38,0,0,119,0,119
2020-03-22,NE,48,356,NA,NA,NA,NA,NA,NA,NA,NA,7689257b7671d64bc5dc19ab900cc8be6d724b4a,0,NA,404,404,404,31,0,0,0,10,10
2020-03-22,NH,65,1188,959,NA,NA,NA,NA,NA,NA,NA,0b7e1e183feb671d98bc630201bb3f4af7bf1187,NA,NA,2212,1253,1253,33,0,0,215,10,225
2020-03-22,NJ,1914,327,49,NA,NA,NA,NA,NA,NA,NA,facc3296d95ab4cdeff98dca4f6628c0c6c8a193,20,NA,2290,2241,2241,34,4,0,33,587,620
2020-03-22,NM,57,4722,NA,NA,NA,NA,NA,NA,NA,NA,41571c753abe314b81f1a7a40a28672e2d5620c0,NA,NA,4779,4779,4779,35,0,0,951,0,951
2020-03-22,NV,190,2448,NA,NA,NA,NA,NA,NA,NA,NA,0dc69efb9cfc8c62e6017e048e94bd390c94d17a,2,NA,2638,2638,2638,32,0,0,64,66,130
2020-03-22,NY,15168,46233,NA,NA,1974,NA,NA,NA,NA,NA,0df3f76e6407f511b0c5bf4f5647cce8f407250e,114,1974,61401,61401,61401,36,70,371,11152,4812,15964
2020-03-22,OH,351,140,NA,NA,83,NA,NA,NA,NA,NA,39a31d5f0d426b43011e943369aa758634b79c97,3,83,491,491,491,39,0,25,0,104,104
2020-03-22,OK,67,669,102,NA,11,NA,NA,NA,NA,NA,9ffd88f2064177c641dd3d488b2e05f323b81e67,2,11,838,736,736,40,1,1,109,14,123
2020-03-22,OR,161,2864,NA,NA,43,NA,NA,NA,NA,NA,ce0d62ce9e64793f5c0c0061df7f500c056f1f94,4,43,3025,3025,3025,41,1,43,861,47,908
2020-03-22,PA,479,4964,NA,NA,NA,NA,NA,NA,NA,NA,e55025d414359bd8039b3a89935560cdf0759885,2,NA,5443,5443,5443,42,0,0,1198,108,1306
2020-03-22,PR,23,183,69,NA,NA,NA,NA,NA,NA,NA,0687c7ff3672264c3265a35d79b30261de725d94,NA,NA,275,206,206,72,0,0,40,2,42
2020-03-22,RI,83,932,216,NA,NA,NA,NA,NA,NA,NA,336ba62e784bf62845374085980f220843d7ec7a,NA,NA,1231,1015,1015,44,0,0,70,17,87
2020-03-22,SC,195,1466,NA,NA,NA,NA,NA,NA,NA,NA,f3e5741d5023be2ca84d4a5214e6358c0c04ceeb,3,NA,1661,1661,1661,45,2,0,211,43,254
2020-03-22,SD,21,740,277,NA,NA,NA,NA,NA,NA,NA,941d3d4dd057bb31c2e6d38e1b899825feffd220,1,NA,1038,761,761,46,0,0,49,7,56
2020-03-22,TN,505,3272,NA,NA,NA,NA,NA,NA,NA,NA,fd0f694ad2179b8cf66684537a9072b0649eed59,NA,NA,3777,3777,3777,47,0,0,0,134,134
2020-03-22,TX,334,8422,NA,NA,NA,NA,NA,NA,NA,NA,b4cdb42d93deee8dd849c6c76a750d6cf2bcc16d,5,NA,8756,8756,8756,48,0,0,2204,30,2234
2020-03-22,UT,181,3508,NA,NA,NA,NA,NA,NA,NA,NA,3de2bbed886da550ffa13c9dc65e5535094d41bc,1,NA,3689,3689,3689,49,1,0,1084,45,1129
2020-03-22,VA,219,3118,NA,NA,32,NA,NA,NA,NA,NA,47ee4fa81f1a7aa2fadcb7ad212b0f2a82b88b1f,3,32,3337,3337,3337,51,1,7,480,67,547
2020-03-22,VI,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,f0d0049f24eea564dc84e057f5001fe4dfeb4701,NA,NA,6,6,6,78,0,0,0,0,0
2020-03-22,VT,52,1106,NA,NA,NA,NA,NA,NA,NA,NA,a0b8449a701d2d442dc5b5fadad80a005d26261b,2,NA,1158,1158,1158,50,0,0,327,23,350
2020-03-22,WA,2242,25328,NA,NA,NA,NA,NA,NA,NA,NA,3a2cf1c90c982844838b9e0cdcaf7f4671620938,122,NA,27570,27570,27570,53,14,0,3609,236,3845
2020-03-22,WI,385,6230,NA,NA,NA,NA,NA,NA,NA,NA,5c152a9b70d088a432901c770430f27845f16456,4,NA,6615,6615,6615,55,0,0,1602,104,1706
2020-03-22,WV,12,385,1,NA,1,NA,NA,NA,NA,NA,0d111a66e470107a431de577c6d88b5504353ada,0,1,398,397,397,54,0,0,55,1,56
2020-03-22,WY,24,438,NA,NA,NA,NA,NA,NA,NA,NA,750fd7dc66060691c7f4a95b90a3f9f941c5222b,NA,NA,462,462,462,56,0,0,0,1,1
2020-03-21,AK,14,758,NA,NA,0,NA,NA,NA,NA,NA,b050951c91b95024044c0e9cd3260ade47c193bd,NA,0,772,772,772,02,0,0,72,2,74
2020-03-21,AL,124,28,NA,NA,NA,NA,NA,NA,NA,NA,de15c7bdfb3b72e13399f1aaa8d69612f69f0837,0,NA,152,152,152,01,0,0,0,43,43
2020-03-21,AR,118,567,154,NA,NA,NA,NA,NA,NA,NA,be7b0d560d9725c09fd5b6c5c63b15bb489164e8,NA,NA,839,685,685,05,0,0,216,22,238
2020-03-21,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33990faa3753488ca4df5d2b72fd1f6afe43e9bf,0,NA,0,0,0,60,0,0,0,0,0
2020-03-21,AZ,104,240,122,NA,NA,NA,NA,NA,NA,NA,c4d69ffe430a0b9d8e0af64e25058aedfdcac703,1,NA,466,344,344,04,1,0,29,39,68
2020-03-21,CA,1279,11249,NA,NA,NA,NA,NA,NA,NA,NA,49c4e45a8661e84906ca87575ab8d30e7c494b6c,24,NA,12528,12528,12528,06,4,0,825,216,1041
2020-03-21,CO,363,3317,NA,NA,44,NA,NA,NA,NA,NA,167a0c3ceb00a06a5b8dc5ed629b4e1e38ec9ea1,4,44,3680,3680,3680,08,1,44,642,86,728
2020-03-21,CT,194,2106,NA,NA,NA,NA,NA,NA,NA,NA,7366c98d6eeab0fb8ef1f185d59d99cbd4c2a6b8,4,NA,2300,2300,2300,09,1,0,1502,0,1502
2020-03-21,DC,77,506,0,NA,NA,NA,NA,NA,NA,NA,aec17bd719975bbec3f0d91dd96a3eb1b1aaef3e,1,NA,583,583,583,11,0,0,5,6,11
2020-03-21,DE,45,36,NA,NA,NA,NA,NA,NA,NA,NA,9df04d2ff8e944c3501daa02149467845c6fad89,0,NA,81,81,81,10,0,0,0,7,7
2020-03-21,FL,658,6579,1002,NA,158,NA,NA,NA,NA,NA,9fcedaea4a2b5e2daad7c2ef3cae3d7c4a66d46c,12,158,8239,7237,7237,12,2,158,4709,138,4847
2020-03-21,GA,507,2557,NA,NA,NA,NA,NA,NA,NA,NA,fa63ec9c063c79b907568e755be9a52e3851b5e5,14,NA,3064,3064,3064,13,1,0,591,87,678
2020-03-21,GU,15,108,NA,NA,NA,NA,NA,NA,NA,NA,bcf4bfbdb666a8125546ac9fa1bde5a40314887c,NA,NA,123,123,123,66,0,0,22,1,23
2020-03-21,HI,37,124,NA,NA,NA,NA,NA,NA,NA,NA,5aef6714da1cfef8b0994bce03b3381f2988ed06,NA,NA,161,161,161,15,0,0,0,11,11
2020-03-21,IA,68,1049,NA,NA,NA,NA,NA,NA,NA,NA,b528ea4ecdc29227ff49d0ab40010fdb7bf04aea,NA,NA,1117,1117,1117,19,0,0,407,23,430
2020-03-21,ID,31,880,NA,NA,NA,NA,NA,NA,NA,NA,1268984bb40128971dfbbbdf403635e18e6f7435,NA,NA,911,911,911,16,0,0,290,8,298
2020-03-21,IL,753,5488,NA,NA,NA,NA,NA,NA,NA,NA,dfaf7e4b5931f46806fd364b0e61a3dbe2fe4550,6,NA,6241,6241,6241,17,1,0,1792,168,1960
2020-03-21,IN,126,707,NA,NA,1,NA,NA,NA,NA,NA,13d8880065d2c2f4c3379631774752a809f99330,4,1,833,833,833,18,2,1,232,47,279
2020-03-21,KS,55,417,NA,NA,NA,NA,NA,NA,NA,NA,0d27ae2aac0674330f6e9556a34def2a48ade762,2,NA,472,472,472,20,1,0,0,11,11
2020-03-21,KY,54,714,NA,NA,NA,NA,NA,NA,NA,NA,e6bdc1623c24ec023b4fea42690fb3d28619b944,2,NA,768,768,768,21,1,0,122,7,129
2020-03-21,LA,585,2180,NA,NA,NA,NA,NA,NA,NA,NA,f7c6c177e7b1f643227b1bc755f63bbb75468835,16,NA,2765,2765,2765,22,4,0,1612,106,1718
2020-03-21,MA,525,4752,NA,NA,61,NA,NA,NA,NA,NA,9434ecc82e2e7e8a85d8a027a082389be42e290a,1,61,5277,5277,5277,25,0,61,1074,112,1186
2020-03-21,MD,190,94,NA,NA,NA,NA,NA,NA,NA,NA,4cac298bc1adaf891591b29d4b8eb0cd3ffef248,2,NA,284,284,284,24,1,0,0,41,41
2020-03-21,ME,73,2264,NA,NA,NA,NA,NA,NA,NA,NA,dd280f45b75f2790185aabea6a93f1539dcd6c4a,NA,NA,2337,2337,2337,23,0,0,0,16,16
2020-03-21,MI,4543,3696,NA,NA,NA,NA,NA,NA,NA,NA,6691cb2bbe72d2abaf40892430dbb9edc0633e4f,5,NA,8239,8239,8239,26,2,0,950,516,1466
2020-03-21,MN,138,3952,NA,NA,NA,NA,NA,NA,NA,NA,c8e20e13bb45ac57df76285e119c0769f67c89ea,1,NA,4090,4090,4090,27,1,0,211,23,234
2020-03-21,MO,73,369,NA,NA,NA,NA,NA,NA,NA,NA,4c5ecaada5fac9b16c463e5e42cff715b3ad3efb,3,NA,442,442,442,29,2,0,0,26,26
2020-03-21,MP,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97c8946fa6d5bb252c7aa2f2ee65129cf5fd9dde,0,NA,0,0,0,69,0,0,0,0,0
2020-03-21,MS,140,695,NA,NA,NA,NA,NA,NA,NA,NA,05eb75b1e562b9e17f37c33e0678a91de01249c7,1,NA,835,835,835,28,0,0,0,60,60
2020-03-21,MT,20,1146,NA,NA,NA,NA,NA,NA,NA,NA,21bc115fe9533e51dfac6d8defee24a86919d9a3,NA,NA,1166,1166,1166,30,0,0,215,4,219
2020-03-21,NC,184,5092,NA,NA,NA,NA,NA,NA,NA,NA,bc8438b4be03c06d8b21bb306fa8bcade8848a98,0,NA,5276,5276,5276,37,0,0,1996,47,2043
2020-03-21,ND,28,1141,NA,NA,3,NA,NA,NA,NA,NA,e9d65a0e24737712855433e9427b090d5d58befa,0,3,1169,1169,1169,38,0,3,341,8,349
2020-03-21,NE,38,356,NA,NA,NA,NA,NA,NA,NA,NA,5ba9131cf10b134a34623b70bf8983dbc48c9272,0,NA,394,394,394,31,0,0,116,6,122
2020-03-21,NH,55,973,942,NA,NA,NA,NA,NA,NA,NA,71e8c55d1c62bedffae8403188aa39dedc642ba9,NA,NA,1970,1028,1028,33,0,0,228,11,239
2020-03-21,NJ,1327,294,40,NA,NA,NA,NA,NA,NA,NA,619c8150d5592b43e0b0c8a542f3ce57862c85b9,16,NA,1661,1621,1621,34,5,0,30,437,467
2020-03-21,NM,57,3771,NA,NA,NA,NA,NA,NA,NA,NA,5b0fa970db849e97ab1b9c07d675a9ac7ace9f7c,NA,NA,3828,3828,3828,35,0,0,0,14,14
2020-03-21,NV,124,2384,NA,NA,NA,NA,NA,NA,NA,NA,c0c98568c4165cc83bc5ee07b50589fdfb35f7e4,2,NA,2508,2508,2508,32,1,0,392,15,407
2020-03-21,NY,10356,35081,NA,NA,1603,NA,NA,NA,NA,NA,eb983c3fb4fc2d7f3c2c1250578379f502787c29,44,1603,45437,45437,45437,36,9,1603,9756,3254,13010
2020-03-21,OH,247,140,NA,NA,58,NA,NA,NA,NA,NA,dd1dfcf33ceacdd2502013ab34d3156f97223334,3,58,387,387,387,39,2,58,0,78,78
2020-03-21,OK,53,560,144,NA,10,NA,NA,NA,NA,NA,1503e792121ec9bc0aa951a7efe032de95f66efd,1,10,757,613,613,40,0,10,22,4,26
2020-03-21,OR,114,2003,433,NA,NA,NA,NA,NA,NA,NA,10b3171e833e613dedf31c1ac227cc4a45ef6ea0,3,NA,2550,2117,2117,41,0,0,0,0,0
2020-03-21,PA,371,3766,NA,NA,NA,NA,NA,NA,NA,NA,18df8e2622a5b9fc6b266124af168742b75d3bae,2,NA,4137,4137,4137,42,1,0,1192,103,1295
2020-03-21,PR,21,143,71,NA,NA,NA,NA,NA,NA,NA,da8e3b5ccde7f2d73b65a882224183f80e407fb8,NA,NA,235,164,164,72,0,0,29,7,36
2020-03-21,RI,66,862,290,NA,NA,NA,NA,NA,NA,NA,00d75088744e90ea4359ef44da37b2c1048d4897,NA,NA,1218,928,928,44,0,0,62,12,74
2020-03-21,SC,152,1255,NA,NA,NA,NA,NA,NA,NA,NA,4e3f5cbdfb98432f0e6cc8c36ace53a52b5fd93a,1,NA,1407,1407,1407,45,0,0,422,71,493
2020-03-21,SD,14,691,268,NA,NA,NA,NA,NA,NA,NA,faf893694ef24b3ff6f7e4f3332d1cf892dc1326,1,NA,973,705,705,46,0,0,28,0,28
2020-03-21,TN,371,3272,NA,NA,NA,NA,NA,NA,NA,NA,9944d4fad172ece09a78536be10dcc0a6baac09c,NA,NA,3643,3643,3643,47,0,0,2709,143,2852
2020-03-21,TX,304,6218,NA,NA,NA,NA,NA,NA,NA,NA,54267227a81424058326d8ead3199e15f96b8d75,5,NA,6522,6522,6522,48,0,0,1135,110,1245
2020-03-21,UT,136,2424,NA,NA,NA,NA,NA,NA,NA,NA,1612a05ae5f2350863da87addf0e11159a1c4d0c,0,NA,2560,2560,2560,49,0,0,389,24,413
2020-03-21,VA,152,2638,NA,NA,25,NA,NA,NA,NA,NA,d3642dd2689ddb450f271a5e4940f134feb53a28,2,25,2790,2790,2790,51,0,25,427,38,465
2020-03-21,VI,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8a702969528e608f86ccfa38aae03ce28d1ccb7a,NA,NA,6,6,6,78,0,0,0,3,3
2020-03-21,VT,29,779,NA,NA,NA,NA,NA,NA,NA,NA,3f90c35f316a9595018f2748e50ff309811694ef,2,NA,808,808,808,50,0,0,0,0,0
2020-03-21,WA,2006,21719,NA,NA,NA,NA,NA,NA,NA,NA,7ef50362070667e619291df5f872ea29e7f64e17,108,NA,23725,23725,23725,53,6,0,2383,233,2616
2020-03-21,WI,281,4628,NA,NA,NA,NA,NA,NA,NA,NA,ba16b5db1cba4db66a6ee6542b106fe8c6241158,4,NA,4909,4909,4909,55,1,0,1173,75,1248
2020-03-21,WV,11,330,2,NA,1,NA,NA,NA,NA,NA,f3880f455a42ec088a063f9603e227fe8aa81d3f,0,1,343,341,341,54,0,1,111,4,115
